place_id,여행지명,여행지설명,city,분류,activity_type,activity_ids,activity_level,season_preference,emotion_match
2306040009,강릉 중앙시장,강릉중앙시장,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306040010,가은 아자개 장터,가은아자개장터,강원도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Summer,1;10;11;12;13
2306040012,동궁과 월지,동궁과월지,경상남도,식당/카페,실내,11,6,Summer,1;10;11;13;2
2306050001,국립중앙박물관,국립중앙박물관,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050002,이성당 본점,이성당 본점,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050003,만동 제과,만동제과,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050004,매미성,매미성,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050005,79파운야드 광주 동명점,79파운야드 광주동명점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050006,1925감포,(주)아트박스울산삼산점,경상남도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050007,CU 여수 진남점,CU 여수진남점,대구광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050008,2번 창고,2번창고,대구광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050009,그릴 룸,그릴룸,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050015,내 조국 국밥 소호점,수륙해안산책로,전라남도,자연관광지,실외,1,6,Summer,2;22;28;3;5
2306050016,GS25 여수 송소점,,전라남도,상점,실내,10,1,Summer,2;22;3;6;9
2306060001,강릉 동화 가든 본점,동화가든 본점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060002,고씨네 천지 국수,고씨네천지국수,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060003,대릉원,LH한가람마을2단지아파트,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060004,영일 대전 망대,영일대전망대,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060005,성심당 DCC점,성심당 DCC점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060006,강릉 중앙시장,강릉중앙시장,광주광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060007,한밭수목원,한밭수목원,전라남도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306060008,GS25 애월 신엄 해안점,GS25 애월신엄해안점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306060009,CU 편의점,가마미해수욕장,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306060010,SK 렌터카 제주지점,SK렌터카 제주지점,광주광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060011,97도씨 해물칼국수 영종 본점,97도씨 해물칼국수 영종본점,인천광역시,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Summer,1;12;13;2;21
2306060013,더 인피니,금강교,광주광역시,"산책로, 둘레길 등",실외,7,6,Summer,1;2;21;22;23
2306060014,공산성 입구,공산성 입구,전라북도,식당/카페,실내,11,4,Summer,1;12;13;2;21
2306070001,광안리해수욕장,광안리해수욕장,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070002,97도씨 해물칼국수 영종 본점,97도씨 해물칼국수 영종본점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070003,카멜리아힐,카멜리아힐,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070004,풍로 중문 직영점,풍로 중문직영점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070005,강촌레일파크 김유정역,강촌레일파크 김유정역,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070006,강남역 지하상가,강남역지하상가,강원도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306070007,경주 보문관광단지,경주보문관광단지,강원도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306070008,국립공주 박물관,국립공주박물관,강원도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306070009,고불개해변,고불개해수욕장,강원도,자연관광지,실외,1,5,Summer,1;10;11;12;13
2306080001,LG전자 베스트숍옥암점,BHC치킨 에버랜드점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080002,CU 정동진 모래 시계점,CU정동진모래시계점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080003,강문해변,강문해변,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080005,용머리해안,용머리해안,전라북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080006,1894사랑채,1894사랑채,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080008,교보문고 센텀시티점,교보문고 센텀시티점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306080009,다인오세아노호텔 나라 다이닝,다인오세아노호텔,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306080010,관덕정,관덕정,경상남도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Summer,1;10;12;2;21
2306080012,김녕해수욕장,김녕해수욕장,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;12;2;21
2306080014,사량 대교,새들러하우스 제주애월점,경상남도,"산책로, 둘레길 등",실외,7,6,Summer,1;2;22;24;4
2306090001,GS25 속초 타워점,GS25,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306090002,에버랜드,BHC치킨 에버랜드점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306090003,CGV 경산,보리암,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306090004,오동도,오동도,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306090005,KTG 상상마당 부산,KT&G상상마당 부산,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306090006,건대 입구,GS칼텍스삼다주유소,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306090007,2.28기념중앙공원,2.28기념중앙공원,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306090008,1897건맥 펍,1897건맥펍,충청남도,식당/카페,실내,11,5,Summer,1;11;12;2;21
2306100001,답다니 수국밭,답다니수국밭,강원도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306100002,세종 호수공원,버거네버거,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100003,산방산,산방산,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100004,6계 나주 대호점,3D과학체험관,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100005,성심당 본점,성심당 본점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100006,엑스포과학공원,엑스포과학공원,대전광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100007,GS25 동탄 호수 계룡점,GS25 동탄호수계룡점,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306100008,100시트,경복궁,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306100009,CU 인제 기린 대로 점,CU인제기린대로점,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Summer,1;10;11;12;13
2306100010,광화문광장,광화문광장,인천광역시,식당/카페,실내,11,4,Summer,1;11;12;2;21
2306100012,다이소 대전 유성온천역점,다이소 대전유성온천역점,서울특별시,상점,실내,10,4,Summer,1;12;2;21;22
2306110001,강화해 원조 칼국수,강화원조칼국수,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110002,CGV 판교,CGV판교제1관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110003,61호 명태 전,61호명태전,충청남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110004,NC백화점 야탑점,NC백화점 야탑점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306110005,CU 강서 마곡점,CU 안면아일랜드리솜점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110006,서귀포 매일 올레시장,서귀포매일올레시장,경기도,자연관광지,실외,1,6,Summer,1;10;11;12;13
2306110007,공산성,공산성,경기도,식당/카페,실내,11,5,Summer,1;11;12;13;2
2306110008,가마골 쉼터,가마골쉼터,경기도,식당/카페,실내,11,5,Summer,1;12;13;2;21
2306110009,검멀레해변,검멀레해변,충청북도,식당/카페,실내,11,5,Summer,1;12;13;2;21
2306120002,마농 르블랑,마노르블랑,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306120003,곡성 섬진강 기차마을,5.16도로숲터널,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306120004,검멀레해변,(주)제주스카이랩,충청북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306120009,배스킨라빈스 천안 성환점,도산근린공원,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;2;21
2306130001,14섬 수석 미술관,1004섬수석미술관,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306130002,제주항공 우주 박물관,제주항공우주박물관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;13;2
2306130003,고궁 보말 손칼국수,고궁보말손칼국수,전라북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306130004,도두동 무지개 해안도로,도두동무지개해안도로,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306130005,(주) 신세계 니코르 AK  홍대점,갈치옥 함덕,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306130006,금호리조트 제주 아쿠아나,금호리조트 제주아쿠아나,경기도,식당/카페,실내,11,6,Summer,1;10;11;13;2
2306140001,귤당리,귤당리,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306140003,마농 르블랑,마노르블랑,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306140004,Tesla 제주 스토어,Tesla 제주 스토어,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306140005,제주동문재래시장,제주동문재래시장,경기도,식당/카페,실내,11,7,Summer,1;11;12;13;2
2306140006,KD 렌터카,COFFEE99.9,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306140009,BAR99,델문도,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;2;22;23
2306150001,국립 운악산 자연휴양림,국립운악산자연휴양림,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306150002,가뫼물,가뫼물,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150003,빽다방 베이커리 제주사수점,빽다방베이커리 제주사수점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150004,가닥,가닥,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150005,마농 르블랑,마노르블랑,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150006,제주동문시장,광장,제주특별자치도,식당/카페,실내,11,5,Summer,1;11;12;13;2
2306150007,강문해변,강문해변,경기도,자연관광지,실외,1,5,Summer,1;11;12;13;2
2306150009,구옥,꾸옥,전라북도,자연관광지,실외,1,6,Summer,1;12;13;2;21
2306150010,금강하굿둑 철새조망대 인증센터,금강하구둑 철새조망대 인증센터,전라남도,식당/카페,실내,11,6,Summer,1;11;2;21;22
2306160001,런던 베이글 뮤지엄 제주점,런던베이글뮤지엄 제주점,전라남도,식당/카페,실내,11,7,Summer,1;10;11;12;2
2306160002,W 몰 가산점,FB씨어터,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160003,김녕미로공원,BHC치킨 에버랜드점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160004,AK플라자 수원,AK플라자 AKTown점,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160005,가평 조은 마트,가평 조은마트,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306160006,김녕해수욕장,고이정 본점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160007,1675바이솔터코크,설빙,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170001,가마솥 할머니 해장국,가마솥할머니해장국입구,충청남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170002,마농 르블랑,마노르블랑,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170003,LX22 베이커리 카페,LX22베이커리카페,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170004,서귀포 매일 올레시장,서귀포매일올레시장,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170005,서귀포 매일 올레시장,서귀포매일올레시장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170006,1987루프탑 라운지 클램,DGB대구은행파크,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170007,점점,점점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306170008,잠실종합운동장 올림픽 주경기장,FB씨어터,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170009,다이소 용담점,감성교복 롯데월드점,서울특별시,식당/카페,실내,11,5,Summer,1;12;13;2;21
2306170010,CU 지곡 원룸점,(주)돌핀레져여행,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306170011,CU 구의 비너스점,CU역삼강남점,대전광역시,식당/카페,실내,11,5,Summer,1;12;2;21;22
2306170012,나무 사이로,갈치옥 함덕,대전광역시,식당/카페,실내,11,5,Summer,1;10;2;21;22
2306180001,천지연폭포,천지연폭포,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180002,함덕해수욕장,(주)마트킹북수원,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180003,탑정호 출렁다리,탑정호 출렁다리,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180004,함덕해수욕장,함덕해수욕장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180005,마틸다,마틸다,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180006,이순신광장,사계진미숯불닭갈비 울산신천점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180007,CU 제천역점,CU(제천역점),경기도,자연관광지,실외,1,6,Summer,1;10;11;12;13
2306180008,거창 창포원,(주)지티인터내셔널오션솔레뷰호텔,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180010,깐부치킨 광교 도청점,깐부치킨 광교도청점,서울특별시,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,4,Summer,1;11;12;2;21
2306190002,점점,협재해수욕장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306190003,검멀레해변,BHC치킨 에버랜드점,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306190004,정방폭포,정방폭포,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306190005,9.81파크,9.81파크,경기도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306190006,서귀포 매일 올레시장,서귀포매일올레시장,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306190007,나원회포차,나원회포차,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;2;21;22
2306190008,가지고,교래흑돼지 본점,전라남도,식당/카페,실내,11,5,Summer,1;11;2;21;22
2306190009,금능해수욕장,금능해수욕장,경상북도,식당/카페,실내,11,4,Summer,1;21;22;23;24
2306190011,금능해수욕장,금능해수욕장,경상북도,자연관광지,실외,1,4,Summer,1;11;12;2;21
2306200001,미쁜 제과,미쁜제과,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306200002,다음 솥,도담삼봉관광지,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306200003,가마골 백숙 양주점,가마골백숙동경,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306200004,글램 313(카페),더식당 명동점,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306200005,국립신시도 자연휴양림(커뮤니티센터 원형 전망대 태양 전망대),군산근대미술관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306200007,함덕해수욕장,함덕해수욕장,경기도,자연관광지,실외,1,6,Summer,1;10;12;13;2
2306200008,가지가지 상점,가지가지상점,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306200010,서귀포 매일 올레시장,서귀포매일올레시장,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Summer,1;2;21;22;26
2306210001,강정천 주유소,고씨네천지국수,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306210002,감초 식당,감초식당,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210003,갈치 바다 애월점,갈치바다 애월점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210004,이호 테우해수욕장,이호테우해수욕장,대전광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210005,협재해수욕장,협재해수욕장,부산광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210006,제주동문시장,가르송티미드 제주,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210007,금강 우렁이 쌈밥,금강우렁쌈밥,전라남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210008,GS 더 프레시 대전 스마트시티점,GS더프레시 대전스마트시티점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306220001,판포 포구,판포포구,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;12;13;2
2306220002,GS25 가평 산 유점,GS25 가평산유점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220003,GS칼텍스 예울마루,BHC치킨 에버랜드점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220004,아베베 베이커리,아베베베이커리,대구광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220005,함덕해수욕장,함덕해수욕장,제주특별자치도,자연관광지,실외,1,6,Summer,1;10;11;12;13
2306220006,성산일출봉,성산일출봉,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220007,가시 차방국 수,가시아방국수,경기도,식당/카페,실내,11,5,Summer,1;10;12;13;2
2306220009,곶자왈 반딧불이 축제,곶자왈반딧불이축제,경상북도,식당/카페,실내,11,4,Summer,1;12;2;21;22
2306230002,4est 수목원,4est수목원,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230003,4est 수목원,BHC치킨 에버랜드점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230004,0415카페,0415카페,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230005,도두동 무지개 해안도로,도두동무지개해안도로,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230006,서귀포 매일 올레시장,서귀포매일올레시장,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230007,자매 국수,자매국수,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230008,KTG 상상마당 홍대,KT&G상상마당 홍대,부산광역시,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306230009,강문해변,강문해변,부산광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306230011,금오름,금오름,강원도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306230012,CU 당진 삽교 부자점,CU 당진삽교부자점,부산광역시,자연관광지,실외,1,4,Summer,1;11;12;2;21
2306230013,마뗑킴,마뗑킴,부산광역시,상점,실내,10,4,Summer,1;11;12;2;21
2306230017,서귀 포차,,제주특별자치도,식당/카페,실내,11,8,Summer,12;2;3;4;6
2306240001,CGV 동탄,CGV,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240002,별 방진,BHC치킨 에버랜드점,대구광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240003,서귀포 매일 올레시장,서귀포매일올레시장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240004,더 현대 서울,더현대서울,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240005,오설록 티 뮤지엄,오설록티뮤지엄,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240006,제주동문시장,제주동문시장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240007,순천만 국가정원,순천만국가정원,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306240008,321베렌도,321베렌도,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306240009,NC대전 유성점,NC 대전유성점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306240010,GS25 둔산을 지점,GS25둔산을지점,경기도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306240015,소섬바라기,소섬바라기,경상남도,식당/카페,실내,11,4,Summer,10;12;2;21;22
2306250001,내가 조선의 국밥이다 돌산점,내가조선의국밥이다 돌산점,충청북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250002,엉또폭포,엉또폭포,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250003,투썸플레이스 제주 애월 다인호텔점,투썸플레이스 제주애월다인호텔점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250004,1158흑돼지,1158흑돼지,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250005,경기전,경기전,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250006,우진해장국,우진해장국,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250007,경천서 공원,E1공항충전소,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306250008,SK 렌터카 빌리가,ZARA 롯데아울렛서울역점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306250009,달빛 쌈지공원,달빛쌈지공원,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306260001,갈치 바다 애월점,5.16도로숲터널,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306260002,곽지해수욕장,곽지해수욕장,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306260003,랜디스 도넛 제주 애월점,랜디스도넛 제주애월점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306260004,서귀포 매일 올레시장,서귀포매일올레시장,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306260005,Coffee 99.9,S마트,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306260007,CGV 대구 수성,CGV,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;12;2;21
2306260008,고향 막창구이,고향막창구이,제주특별자치도,자연관광지,실외,1,4,Summer,1;10;12;13;2
2306260012,미소 식빵 전주 객사점,미소식빵 전주객사점,제주특별자치도,자연관광지,실외,1,2,Summer,12;2;22;26;3
2306270001,고씨네 천지 국수,고씨네천지국수,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
